32275;0.0;3.0;0.0;32271;32233.0;32317.0;0
32312;2.0;60.0;6.0;32307;;;0
32403;0.0;4.0;0.0;32398;32360.0;32446.0;0
32439;2.0;61.0;6.0;32434;;;0
32532;0.0;0.0;0.0;32528;32489.0;32573.0;0
32656;0.0;3.0;0.0;32651;32614.0;32698.0;0
32692;2.0;61.0;6.0;32687;;;0
32783;0.0;4.0;0.0;32778;32740.0;32824.0;0
32820;2.0;60.0;6.0;32815;;;0
32908;0.0;4.0;0.0;32904;32866.0;32951.0;0
32945;2.0;61.0;6.0;32940;;;0
33037;0.0;4.0;0.0;33032;32994.0;33079.0;0
33165;0.0;0.0;0.0;33160;33122.0;33208.0;0
33201;2.0;60.0;6.0;33196;;;0
33294;0.0;4.0;0.0;33289;33251.0;33337.0;0
33330;2.0;61.0;6.0;33325;;;0
33423;0.0;4.0;0.0;33418;33380.0;33464.0;0
33547;0.0;3.0;0.0;33542;33505.0;33589.0;0
33584;2.0;61.0;6.0;33579;;;0
33675;0.0;4.0;0.0;33670;33632.0;33718.0;0
33711;2.0;61.0;6.0;33706;;;0
33804;0.0;0.0;0.0;33799;33761.0;33845.0;0
33840;2.0;60.0;6.0;33835;;;0
33929;0.0;4.0;0.0;33924;33887.0;33971.0;0
33996;2.0;63.0;6.0;33996;;;0
34057;0.0;0.0;0.0;34052;34014.0;34099.0;0
34093;2.0;61.0;6.0;34088;;;0
34185;0.0;4.0;0.0;34180;34142.0;34226.0;0
34221;2.0;60.0;6.0;34216;;;0
34310;0.0;0.0;0.0;34305;34268.0;34353.0;0
34347;2.0;61.0;6.0;34342;;;0
34439;0.0;4.0;0.0;34434;34396.0;34482.0;0
34475;2.0;61.0;6.0;34470;;;0
34509;2.0;62.0;6.0;34504;;;0
34568;0.0;3.0;0.0;34563;34525.0;34610.0;0
34629;2.0;63.0;6.0;34629;;;0
34694;0.0;4.0;0.0;34689;34652.0;34737.0;0
34730;2.0;60.0;6.0;34725;;;0
34823;0.0;4.0;0.0;34819;34780.0;34865.0;0
34860;2.0;60.0;6.0;34855;;;0
34951;0.0;0.0;0.0;34946;34908.0;34993.0;0
34987;2.0;60.0;6.0;34982;;;0
35077;0.0;4.0;0.0;35072;35035.0;35120.0;0
35114;2.0;61.0;6.0;35109;;;0
35154;2.0;62.0;6.0;35153;;;0
35206;0.0;4.0;0.0;35201;35163.0;35248.0;0
